1,33,75.8032,52,62.1805,-36,37.103,-75,26.8739,-459,22.8261,-106,13.8129,-287,10.156,-234,10.0057,
1,53,75.424,72,61.8691,-16,36.9163,-55,26.7376,-439,22.7104,-86,13.7416,-3,13.0256,-267,10.1023,
1,37,75.0468,56,61.5593,-32,36.7302,-71,26.6017,-455,22.5946,-102,13.6701,-19,12.9592,-283,10.0481,
0,4,85.8646,17,61.2518,-71,36.5445,-110,26.4659,-494,22.4791,-141,13.5986,-58,12.8926,-322,9.99397,
1,22,88.2354,35,60.9464,-53,36.3588,-92,26.3299,-476,22.3631,-123,13.5264,-40,12.8255,-304,9.9389,
1,19,87.7949,32,60.6422,-56,36.1754,-95,26.1963,-479,22.249,-126,13.4565,-43,12.7599,-307,9.88626,
1,42,87.3564,55,60.3393,-33,35.9935,-72,26.0639,-456,22.136,-103,13.3877,-20,12.6951,-284,9.83478,
1,37,86.9199,50,60.0378,-38,35.8129,-77,25.9328,-461,22.0241,-108,13.3198,-25,12.6311,-289,9.78425,
1,21,86.4857,34,59.7379,-54,35.6331,-93,25.8022,-477,21.9127,-124,13.2522,-41,12.5672,-305,9.73395,
1,24,86.0539,37,59.4398,-51,35.4536,-90,25.6717,-474,21.8011,-121,13.1842,-38,12.5032,-302,9.683,
1,27,85.624,40,59.1429,-48,35.2758,-87,25.5426,-471,21.6912,-118,13.1175,-35,12.4402,-299,9.63352,
1,40,85.196,53,58.8473,-35,35.0991,-74,25.4145,-458,21.5822,-105,13.0515,-22,12.3777,-286,9.5848,
1,29,84.7703,42,58.5533,-46,34.9231,-85,25.2868,-469,21.4734,-116,12.9855,-33,12.3153,-297,9.53593,
1,35,84.3466,48,58.2607,-40,34.7481,-79,25.16,-463,21.3654,-110,12.9201,-27,12.2534,-291,9.48757,
1,25,83.925,38,57.9695,-50,34.5741,-89,25.0339,-473,21.2582,-120,12.8551,-37,12.1919,-301,9.43967,
1,21,83.5055,34,57.6798,-54,34.4009,-93,24.9083,-477,21.1514,-124,12.7904,-41,12.1307,-305,9.39186,
1,19,83.0882,32,57.3915,-56,34.2286,-95,24.7833,-479,21.0451,-126,12.726,-43,12.0697,-307,9.34427,
